text_id	link	title	date	author	type	filename
795	https://panorama.pub/231-olimpijskij-komitet-germanii-sportsmenam-iz-rf-stoit-nosit-nashivki-nejtralnyh-atletov-i-na-povsednevnoj-odezhde.html	Олимпийский комитет Германии: спортсменам из РФ стоит носить нашивки нейтральных атлетов и на повседневной одежде	2017-12-20	Борис Гонтермахер	news	D:\Panorama\texts\795.txt
796	https://panorama.pub/214-mok-na-vremya-olimpiady-potrebuet-smenit-gosudarstvennye-flagi-slovakiyu-i-sloveniyu.html	МОК на время Олимпиады потребует от Словакии и Словении сменить государственные флаги	2017-12-20	Виталий Манн	news	D:\Panorama\texts\796.txt
797	https://panorama.pub/216-v-disneevskih-multfilmah-stanet-bolshe-transgenderov.html	В диснеевских мультфильмах станет больше трансгендеров	2017-12-20	Виталий Манн	news	D:\Panorama\texts\797.txt
798	https://panorama.pub/190-gosdep-ssha-predlagaet-pereimenovat-nigeriyu-i-niger.html	Госдеп США предлагает переименовать Нигерию и Нигер	2017-12-19	Виталий Манн	news	D:\Panorama\texts\798.txt
799	https://panorama.pub/194-fifa-i-rossiya-dogovorilis-o-dekommunizatsii-gorodov-prinimayushhih-chm-2018.html	ФИФА и Россия договорились о декоммунизации городов, принимающих ЧМ-2018	2017-12-19	Борис Гонтермахер	news	D:\Panorama\texts\799.txt
800	https://panorama.pub/186-berlinskaya-filarmoniya-pereimenovala-chajkovskogo-v-kompozitora-iz-rossii.html	Берлинская филармония переименовала Чайковского в &quot;композитора из России&quot;	2017-12-18	Виталий Манн	news	D:\Panorama\texts\800.txt
801	https://panorama.pub/173-amerikantsy-nashli-rasizm-v-nazvaniyah-respublik-rf.html	Американцы нашли расизм в названиях республик РФ	2017-12-18	Виталий Манн	news	D:\Panorama\texts\801.txt
802	https://panorama.pub/167-300-estonskih-rezervistov-pribyli-na-voennye-sbory-cherez-nedelyu-posle-ih-okonchaniya.html	300 эстонских резервистов прибыли на военные сборы через неделю после их окончания	2017-12-17	Виталий Манн	news	D:\Panorama\texts\802.txt
803	https://panorama.pub/123-v-ekaterinburge-gorbachyov-tsentra.html	В Екатеринбурге построят &quot;Горбачёв-центр&quot;	2017-12-17	Виталий Манн	news	D:\Panorama\texts\803.txt
804	https://panorama.pub/159-v-parizhe-vpervye-zapretili-massovye-meropriyatiya-na-rozhdestvo-chtoby-ne-oskorblyat-musulman.html	В Париже впервые запретили массовые мероприятия на Рождество, чтобы не оскорблять мусульман	2017-12-16	Борис Гонтермахер	news	D:\Panorama\texts\804.txt
805	https://panorama.pub/114-debyutnym-startapom-skolkovo-stal-robot-dlya-rpts.html	Дебютным стартапом «Сколково» стал робот для РПЦ	2017-12-16	Виталий Манн	news	D:\Panorama\texts\805.txt
806	https://panorama.pub/131-rossijskih-shkolnikov-lishat-1-mesta-na-mezhdunarodnoj-olimpiade-po-fizike-iz-za-predpolagaemyh-mahinatsij.html	Российских школьников лишат 1 места на Международной олимпиаде по физике из-за &quot;предполагаемых махинаций&quot;	2017-12-15	Борис Гонтермахер	news	D:\Panorama\texts\806.txt
807	https://panorama.pub/109-kanadskaya-biatlonistka-trebuet-otstranit-ot-startov-biatlonistov-iz-rossii-iz-za-strelby-po-medvedyam.html	Канадская биатлонистка требует отстранить от стартов биатлонистов из России из-за стрельбы по медведям	2017-12-15	Виталий Манн	news	D:\Panorama\texts\807.txt
808	https://panorama.pub/103-niderlandy-predostavili-lgbt-param-prioritet-pri-usynovlenii.html	Нидерланды предоставили ЛГБТ-парам приоритет при усыновлении	2017-12-14	Борис Гонтермахер	news	D:\Panorama\texts\808.txt
809	https://panorama.pub/93-rossijskie-olimpijtsy-budut-prozhivat-v-koree-na-territorii-byvshej-tyurmy.html	Российские олимпийцы будут проживать в Корее на территории бывшей тюрьмы	2017-12-14	Виталий Манн	news	D:\Panorama\texts\809.txt
810	https://panorama.pub/90-polsha-potrebovala-reparatsij-ot-irlandii.html	Польша потребовала репарации от Ирландии 	2017-12-13	Виталий Манн	news	D:\Panorama\texts\810.txt
811	https://panorama.pub/87-v-germanii-zapretili-slovosochetanie-islamskij-terrorizm.html	В Германии запретили словосочетание «исламский терроризм»	2017-12-13	Виталий Манн	news	D:\Panorama\texts\811.txt
812	https://panorama.pub/84-pravozashhitnaya-gruppa-nastoyashhie-patrioty-rossii-obratilas-k-putinu-s-prosboj-vvesti-v-strane-natsionalnyj-den-pokayaniya.html	Правозащитная группа «Настоящие Патриоты России» обратилась к Путину с просьбой ввести в стране Национальный день покаяния	2017-12-13	Виталий Манн	news	D:\Panorama\texts\812.txt
813	https://panorama.pub/79-frantsuzskij-politik-poobeshhal-snyat-s-rossii-sanktsii-v-obmen-na-priznanie-porazheniya-v-vojne-1812-goda.html	Французский политик пообещал снять с России санкции в обмен на признание поражения в войне 1812 года	2017-12-12	Виталий Манн	news	D:\Panorama\texts\813.txt
814	https://panorama.pub/73-britanskim-smi-zapretyat-pisat-v-novostyah-muzhchina-i-zhenshhina.html	Британским СМИ запретят писать в новостях «мужчина» и «женщина»  	2017-12-12	Борис Гонтермахер	news	D:\Panorama\texts\814.txt
815	https://panorama.pub/43-amerikanskij-professor-dokazal-chto-hirosimu-i-nagasaki-bombil-sssr.html	Американский профессор доказал, что Хиросиму и Нагасаки бомбил СССР	2017-12-11	Виталий Манн	news	D:\Panorama\texts\815.txt
816	https://panorama.pub/40-mok-razreshit-rossiyanam-projti-na-tseremonii-otkrytiya-olimpiady-pod-flagom-lgbt.html	МОК разрешит россиянам пройти на церемонии открытия Олимпиады под флагом ЛГБТ	2017-12-11	Виталий Манн	news	D:\Panorama\texts\816.txt
817	https://panorama.pub/5110-magintnye_polya_podvinut.html	Письмо президенту от жителя Урала: &quot;Скажите Жириновскому, что магнитные поля нужно подвинуть от Челябинска куда-нибудь в другое место&quot;	2018-07-19	Изяслав Тарашкевич	article	D:\Panorama\texts\817.txt
818	https://panorama.pub/4604-kogda-v-bolshoj-adronnyj-kollajder-zasunut-pervogo-cheloveka-rasskazala-v-eksklyuzivnom-intervyu-s-direktorom-tsern-fabiola-dzhanotti.html	Когда в Большой адронный коллайдер засунут первого человека рассказала в эксклюзивном интервью для &quot;Панорамы&quot; директор ЦЕРН Фабиола Джанотти	2018-06-29	Изяслав Тарашкевич	article	D:\Panorama\texts\818.txt
819	https://panorama.pub/4251-les-rubyat-shhepki-letyat-kak-luchshee-stalo-vragom-horoshego-na-primere-avstrii.html	Лес рубят – щепки летят: как лучшее стало врагом хорошего на примере Австрии	2018-06-12	Изяслав Тарашкевич	article	D:\Panorama\texts\819.txt
820	https://panorama.pub/4191-forsirovanie-nauki-kak-metod-podnyatiya-s-kolen.html	Форсирование науки как метод поднятия с колен	2018-06-09	Изяслав Тарашкевич	article	D:\Panorama\texts\820.txt
821	https://panorama.pub/4147-semena-znanij-v-kazhduyu-dushu-mif-chetvyortyj-ot-gravitatsii-ne-skrytsya.html	Семена знаний в каждую душу! Миф четвёртый: От Гравитации не скрыться	2018-06-08	Изяслав Тарашкевич	article	D:\Panorama\texts\821.txt
822	https://panorama.pub/4109-semena-znanij-v-kazhduyu-dushu-mif-tretij-teleportatsiya-vymysel-fantastov.html	Семена знаний в каждую душу! Миф третий: Телепортация – вымысел фантастов	2018-06-06	Изяслав Тарашкевич	article	D:\Panorama\texts\822.txt
823	https://panorama.pub/4075-semena-znanij-v-kazhduyu-dushu-preobrazovanie-lorentsa-2.html	Семена знаний в каждую душу! Преобразование Лоренца	2018-06-05	Изяслав Тарашкевич	article	D:\Panorama\texts\823.txt
824	https://panorama.pub/4038-semena-znanij-v-kazhduyu-dushu-skorost-sveta.html	Семена знаний в каждую душу! Миф первый: Скорость света	2018-06-04	Изяслав Тарашкевич	article	D:\Panorama\texts\824.txt
825	https://panorama.pub/4010-rassvet-rossijskoj-nauki-uzhe-nastupil-dalshe-budet-tolko-luchshe.html	Рассвет российской науки уже наступил. Дальше будет только лучше	2018-06-02	Виталий Манн	article	D:\Panorama\texts\825.txt
826	https://panorama.pub/3474-intervyu-s-ralfom-shmulke.html	&quot;Если бы не иуда Горбачёв, пили бы &quot;Жигулёвское&quot; и ездили бы на &quot;Ладах&quot;: интервью с лидером движения за восстановление ГДР Ральфом Шмульке	2018-05-11	Борис Гонтермахер	article	D:\Panorama\texts\826.txt
